2024-05-06 16:32:15,345: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-05-06 16:32:15,346: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-06 16:32:15[0m
2024-05-06 16:32:15,346: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-06 16:32:15[0m
2024-05-06 16:32:15,347: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-06 16:32:15,347: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-05-06 16:32:15,347: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-05-06 16:32:15,348: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-06 16:32:15,349: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-05-06 16:32:15,350: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-05-06 16:32:15,350: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-06 16:32:15,350: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-05-06 16:32:15,351: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-06 16:32:15,352: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-06 16:32:15,352: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-06 16:32:15,353: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-05-06 16:32:15,353: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-06 16:32:15,355: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-05-06 16:32:15,355: asyncio: INFO: [MLTrader] Executing the before_market_closes lifecycle method
2024-05-06 16:32:15,356: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-05-06 16:32:15,356: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-06 16:32:15,356: asyncio: INFO: [MLTrader] Executing the on_strategy_end lifecycle method
2024-05-06 16:32:15,781: root: INFO: Backtesting finished
2024-05-06 16:32:18,905: backtest_stats: INFO: Backtest took 0:00:05.342489 for a speed of 0.000
